t,node,online,ssid,rssi,near_cm,near,pass_cm,pass_blocked,cam_on,die_c,heap
1788447562.3,zone-reception,1,charon,-34,72.4,1,-1.0,0,1,71.1,172088
1788447562.3,zone-warehouse,1,charon,-13,50.2,1,-1.0,0,1,73.3,172080
1788447562.3,zone-workshop,0,,,,,,,,,
1788447562.3,zone-server,1,charon,-51,36.9,1,-1.0,0,1,74.4,172192
1788447566.6,gate-in,1,charon,-36,32.2,1,51.7,1,1,70.6,172128
1788447566.6,gate-out,1,charon,-51,54.3,1,17.1,1,1,67.5,172288
1788447566.6,zone-reception,1,charon,-34,37.0,1,-1.0,0,1,71.1,172088
1788447566.6,zone-warehouse,1,charon,-14,73.3,1,-1.0,0,1,72.3,171860
1788447566.6,zone-workshop,1,charon,-56,61.7,1,-1.0,0,1,79.6,172500
1788447566.6,zone-server,1,charon,-53,29.9,1,-1.0,0,1,74.4,172192
1788447569.0,gate-in,1,charon,-35,32.2,1,53.4,1,1,70.6,172128
1788447569.0,gate-out,1,charon,-49,53.8,1,17.1,1,1,66.5,172288
1788447569.0,zone-reception,1,charon,-34,78.7,1,-1.0,0,1,71.1,172088
1788447569.0,zone-warehouse,1,charon,-14,96.7,1,-1.0,0,1,72.3,172080
1788447569.0,zone-workshop,1,charon,-54,69.1,1,-1.0,0,1,79.6,172500
1788447569.0,zone-server,1,charon,-56,36.4,1,-1.0,0,1,74.4,172192
1788447571.6,gate-in,1,charon,-36,32.2,1,56.9,1,1,70.6,172128
1788447571.6,gate-out,1,charon,-51,52.9,1,17.1,1,1,67.5,172288
1788447571.6,zone-reception,1,charon,-34,36.5,1,-1.0,0,1,71.1,172088
1788447571.6,zone-warehouse,1,charon,-14,73.8,1,-1.0,0,1,72.3,172080
1788447571.6,zone-workshop,1,charon,-55,66.1,1,-1.0,0,1,79.6,172500
1788447571.6,zone-server,1,charon,-55,36.9,1,-1.0,0,1,74.4,172192
1788447574.1,gate-in,1,charon,-36,32.2,1,51.4,1,1,70.6,172128
1788447574.1,gate-out,1,charon,-50,53.2,1,53.7,1,1,67.5,172288
1788447574.1,zone-reception,1,charon,-34,56.7,1,-1.0,0,1,71.1,172088
1788447574.1,zone-warehouse,1,charon,-13,99.3,1,-1.0,0,1,73.3,172080
1788447574.1,zone-workshop,1,charon,-55,69.9,1,-1.0,0,1,79.6,172500
1788447574.1,zone-server,1,charon,-52,33.6,1,-1.0,0,1,74.4,172192
1788447576.8,gate-in,1,charon,-37,32.2,1,54.3,1,1,70.6,172128
1788447576.8,gate-out,1,charon,-50,53.2,1,16.7,1,1,66.5,172288
1788447576.8,zone-reception,1,charon,-36,79.5,1,-1.0,0,1,71.1,172088
1788447576.8,zone-warehouse,1,charon,-14,75.2,1,-1.0,0,1,73.3,172080
1788447576.8,zone-workshop,1,charon,-55,66.1,1,-1.0,0,1,79.6,172500
1788447576.8,zone-server,1,charon,-54,35.7,1,-1.0,0,1,74.4,172192
1788447579.0,gate-in,1,charon,-37,32.2,1,12.1,1,1,70.6,172128
1788447579.0,gate-out,1,charon,-50,54.3,1,16.7,1,1,66.5,172288
1788447579.0,zone-reception,1,charon,-34,40.5,1,-1.0,0,1,71.1,172088
1788447579.0,zone-warehouse,1,charon,-15,73.8,1,-1.0,0,1,73.3,172080
1788447579.0,zone-workshop,0,,,,,,,,,
1788447579.0,zone-server,1,charon,-54,20.3,1,-1.0,0,1,74.4,172192
1788447583.0,gate-in,1,charon,-35,32.2,1,51.7,1,1,70.6,172128
1788447583.0,gate-out,1,charon,-50,55.3,1,16.7,1,1,66.5,172288
1788447583.0,zone-reception,1,charon,-34,37.0,1,-1.0,0,1,71.1,172088
1788447583.0,zone-warehouse,1,charon,-14,98.5,1,-1.0,0,1,72.3,172080
1788447583.0,zone-workshop,0,,,,,,,,,
1788447583.0,zone-server,1,charon,-54,28.2,1,-1.0,0,1,74.4,172192
1788447586.5,gate-in,1,charon,-35,32.2,1,49.6,1,1,70.6,172128
1788447586.5,gate-out,1,charon,-48,55.8,1,30.1,1,1,67.5,172288
1788447586.5,zone-reception,1,charon,-34,76.4,1,-1.0,0,1,71.1,172088
1788447586.5,zone-warehouse,1,charon,-14,71.2,1,-1.0,0,1,73.3,172080
1788447586.5,zone-workshop,0,,,,,,,,,
1788447586.5,zone-server,1,charon,-64,36.9,1,-1.0,0,1,74.4,172192
1788447591.8,gate-in,1,charon,-35,32.2,1,19.3,1,1,70.6,172128
1788447591.8,gate-out,1,charon,-54,56.2,1,16.7,1,1,67.5,172288
1788447591.8,zone-reception,1,charon,-34,56.6,1,-1.0,0,1,71.1,172088
1788447591.8,zone-warehouse,1,charon,-14,73.7,1,-1.0,0,1,73.3,172080
1788447591.8,zone-workshop,0,,,,,,,,,
1788447591.8,zone-server,1,charon,-56,21.6,1,-1.0,0,1,74.4,172192
1788447595.2,gate-in,1,charon,-35,33.5,1,50.9,1,1,70.6,172128
1788447595.2,gate-out,1,charon,-51,55.5,1,16.4,1,1,67.5,172288
1788447595.2,zone-reception,1,charon,-34,78.7,1,-1.0,0,1,71.1,172088
1788447595.2,zone-warehouse,1,charon,-13,71.1,1,-1.0,0,1,73.3,172080
1788447595.2,zone-workshop,0,,,,,,,,,
1788447595.2,zone-server,1,charon,-60,35.2,1,-1.0,0,1,74.4,172192
1788447598.6,gate-in,1,charon,-35,32.2,1,57.0,1,1,70.6,171908
1788447598.6,gate-out,1,charon,-50,56.7,1,16.7,1,1,66.5,172288
1788447598.6,zone-reception,1,charon,-35,36.1,1,-1.0,0,1,71.1,172088
1788447598.6,zone-warehouse,1,charon,-14,71.2,1,-1.0,0,1,73.3,172080
1788447598.6,zone-workshop,0,,,,,,,,,
1788447598.6,zone-server,1,charon,-61,22.9,1,-1.0,0,1,74.4,172192
1788447602.3,gate-in,1,charon,-36,32.2,1,54.3,1,1,70.6,172128
1788447602.3,gate-out,1,charon,-55,52.4,1,27.8,1,1,67.5,172288
1788447602.3,zone-reception,1,charon,-35,79.1,1,-1.0,0,1,71.1,172088
1788447602.3,zone-warehouse,1,charon,-15,69.5,1,-1.0,0,1,73.3,171860
1788447602.3,zone-workshop,0,,,,,,,,,
1788447602.3,zone-server,1,charon,-61,29.9,1,-1.0,0,1,74.4,172192
1788447605.9,gate-in,1,charon,-35,33.5,1,51.7,1,1,70.6,172128
1788447605.9,gate-out,1,charon,-53,45.6,1,17.1,1,1,66.5,172288
1788447605.9,zone-reception,1,charon,-33,36.1,1,-1.0,0,1,71.1,172088
1788447605.9,zone-warehouse,1,charon,-14,69.8,1,-1.0,0,1,73.3,172080
1788447605.9,zone-workshop,0,,,,,,,,,
1788447605.9,zone-server,1,charon,-62,31.7,1,-1.0,0,1,74.4,172192
1788447609.5,gate-in,1,charon,-35,32.2,1,26.4,1,1,70.6,172128
1788447609.5,gate-out,1,charon,-51,43.6,1,16.7,1,1,66.5,172288
1788447609.5,zone-reception,1,charon,-33,79.5,1,-1.0,0,1,71.1,172088
1788447609.5,zone-warehouse,1,charon,-13,66.8,1,-1.0,0,1,73.3,172080
1788447609.5,zone-workshop,0,,,,,,,,,
1788447609.5,zone-server,1,charon,-62,20.4,1,-1.0,0,1,74.4,172192
1788447613.0,gate-in,1,charon,-36,32.2,1,10.7,1,1,70.6,172128
1788447613.0,gate-out,1,charon,-55,51.7,1,16.7,1,1,66.5,172288
1788447613.0,zone-reception,1,charon,-35,75.1,1,-1.0,0,1,71.1,172088
1788447613.0,zone-warehouse,1,charon,-13,71.2,1,-1.0,0,1,73.3,172080
1788447613.0,zone-workshop,0,,,,,,,,,
1788447613.0,zone-server,1,charon,-66,36.4,1,-1.0,0,1,74.4,172192
1788447616.3,gate-in,1,charon,-35,32.2,1,50.9,1,1,70.6,172128
1788447616.3,gate-out,1,charon,-54,53.2,1,17.1,1,1,66.5,172288
1788447616.3,zone-reception,1,charon,-34,54.7,1,-1.0,0,1,71.1,172088
1788447616.3,zone-warehouse,1,charon,-14,67.0,1,-1.0,0,1,72.3,172080
1788447616.3,zone-workshop,0,,,,,,,,,
1788447616.3,zone-server,1,charon,-64,21.6,1,-1.0,0,1,74.4,172192
1788447619.9,gate-in,1,charon,-36,32.2,1,50.9,1,1,70.6,172128
1788447619.9,gate-out,1,charon,-54,22.7,1,16.4,1,1,66.5,172288
1788447619.9,zone-reception,1,charon,-34,37.0,1,-1.0,0,1,71.1,172088
1788447619.9,zone-warehouse,1,charon,-14,68.7,1,-1.0,0,1,72.3,172080
1788447619.9,zone-workshop,0,,,,,,,,,
1788447619.9,zone-server,1,charon,-53,33.8,1,-1.0,0,1,74.4,172192
1788447623.5,gate-in,1,charon,-36,32.2,1,50.9,1,1,70.6,172128
1788447623.5,gate-out,1,charon,-53,52.4,1,16.7,1,1,66.5,172288
1788447623.5,zone-reception,1,charon,-34,67.1,1,-1.0,0,1,71.1,172088
1788447623.5,zone-warehouse,1,charon,-15,56.9,1,-1.0,0,1,73.3,172080
1788447623.5,zone-workshop,1,charon,-54,83.0,1,-1.0,0,1,79.6,172280
1788447623.5,zone-server,1,charon,-56,36.9,1,-1.0,0,1,74.4,172192
1788447627.0,gate-in,1,charon,-35,30.9,1,50.5,1,1,70.6,172128
1788447627.0,gate-out,1,charon,-52,54.1,1,15.8,1,1,66.5,172288
1788447627.0,zone-reception,1,charon,-34,43.2,1,-1.0,0,1,71.1,172088
1788447627.0,zone-warehouse,1,charon,-14,68.1,1,-1.0,0,1,72.3,172080
1788447627.0,zone-workshop,0,,,,,,,,,
1788447627.0,zone-server,1,charon,-52,21.6,1,-1.0,0,1,74.4,172192
1788447630.6,gate-in,1,charon,-35,33.5,1,57.0,1,1,70.6,172128
1788447630.6,gate-out,1,charon,-51,50.8,1,15.8,1,1,66.5,172288
1788447630.6,zone-reception,1,charon,-34,76.5,1,-1.0,0,1,71.1,172088
1788447630.6,zone-warehouse,1,charon,-16,98.9,1,-1.0,0,1,72.3,172080
1788447630.6,zone-workshop,0,,,,,,,,,
1788447630.6,zone-server,1,charon,-58,36.4,1,-1.0,0,1,74.4,172192
1788447634.1,gate-in,1,charon,-36,32.2,1,50.3,1,1,70.6,172128
1788447634.1,gate-out,1,charon,-51,46.6,1,17.1,1,1,66.5,172288
1788447634.1,zone-reception,1,charon,-34,37.0,1,-1.0,0,1,71.1,172088
1788447634.1,zone-warehouse,1,charon,-14,51.2,1,-1.0,0,1,72.3,172080
1788447634.1,zone-workshop,1,charon,-52,84.7,1,-1.0,0,1,79.6,172500
1788447634.1,zone-server,1,charon,-60,17.4,1,-1.0,0,1,74.4,172192
1788447636.3,gate-in,1,charon,-35,32.2,1,31.9,1,1,70.6,172128
1788447636.3,gate-out,1,charon,-51,58.5,1,21.9,1,1,66.5,172288
1788447636.3,zone-reception,1,charon,-34,78.7,1,-1.0,0,1,71.1,172088
1788447636.3,zone-warehouse,1,charon,-18,65.7,1,-1.0,0,1,72.3,172080
1788447636.3,zone-workshop,1,charon,-52,82.2,1,-1.0,0,1,79.6,172496
1788447636.3,zone-server,1,charon,-59,22.6,1,-1.0,0,1,74.4,172192
1788447638.3,gate-in,1,charon,-36,32.2,1,48.8,1,1,69.6,172128
1788447638.3,gate-out,1,charon,-54,57.7,1,17.1,1,1,66.5,172288
1788447638.3,zone-reception,1,charon,-33,56.7,1,-1.0,0,1,71.1,172088
1788447638.3,zone-warehouse,1,charon,-14,97.7,1,-1.0,0,1,73.3,172080
1788447638.3,zone-workshop,1,charon,-52,83.3,1,-1.0,0,1,79.6,172496
1788447638.3,zone-server,1,charon,-59,22.9,1,-1.0,0,1,74.4,172192
1788447639.7,gate-in,1,charon,-35,32.2,1,53.1,1,1,70.6,172128
1788447639.7,gate-out,1,charon,-52,58.6,1,17.1,1,1,66.5,172288
1788447639.7,zone-reception,1,charon,-34,36.5,1,-1.0,0,1,71.1,172088
1788447639.7,zone-warehouse,1,charon,-14,98.2,1,-1.0,0,1,72.3,172080
1788447639.7,zone-workshop,1,charon,-52,84.2,1,-1.0,0,1,79.6,172268
1788447639.7,zone-server,1,charon,-57,36.4,1,-1.0,0,1,74.4,172192
1788447641.2,gate-in,1,charon,-35,32.2,1,50.0,1,1,69.6,172128
1788447641.2,gate-out,1,charon,-51,57.5,1,30.8,1,1,66.5,172288
1788447641.2,zone-reception,1,charon,-34,37.9,1,-1.0,0,1,71.1,172088
1788447641.2,zone-warehouse,1,charon,-15,98.1,1,-1.0,0,1,72.3,172080
1788447641.2,zone-workshop,1,charon,-52,85.0,1,-1.0,0,1,79.6,172500
1788447641.2,zone-server,1,charon,-57,29.9,1,-1.0,0,1,74.4,172192
1788447642.7,gate-in,1,charon,-35,32.2,1,52.6,1,1,70.6,172128
1788447642.7,gate-out,1,charon,-53,57.9,1,17.1,1,1,66.5,172288
1788447642.7,zone-reception,1,charon,-33,56.6,1,-1.0,0,1,71.1,172088
1788447642.7,zone-warehouse,1,charon,-14,98.6,1,-1.0,0,1,72.3,172080
1788447642.7,zone-workshop,1,charon,-51,84.1,1,-1.0,0,1,79.6,172500
1788447642.7,zone-server,1,charon,-52,19.1,1,-1.0,0,1,74.4,172192
1788447644.1,gate-in,1,charon,-36,33.5,1,53.4,1,1,70.6,172128
1788447644.1,gate-out,1,charon,-52,58.9,1,17.1,1,1,66.5,172288
1788447644.1,zone-reception,1,charon,-34,36.5,1,-1.0,0,1,71.1,172088
1788447644.1,zone-warehouse,1,charon,-16,96.7,1,-1.0,0,1,72.3,172080
1788447644.1,zone-workshop,1,charon,-53,83.8,1,-1.0,0,1,79.6,172500
1788447644.1,zone-server,1,charon,-59,29.9,1,-1.0,0,1,74.4,172192
1788447645.8,gate-in,1,charon,-36,32.2,1,37.3,1,1,70.6,172128
1788447645.8,gate-out,1,charon,-48,59.1,1,17.1,1,1,66.5,172288
1788447645.8,zone-reception,1,charon,-34,36.5,1,-1.0,0,1,71.1,172088
1788447645.8,zone-warehouse,1,charon,-14,74.8,1,-1.0,0,1,72.3,172080
1788447645.8,zone-workshop,1,charon,-52,83.4,1,-1.0,0,1,80.6,172500
1788447645.8,zone-server,1,charon,-52,29.9,1,-1.0,0,1,74.4,172192
1788447647.3,gate-in,1,charon,-35,32.2,1,50.9,1,1,70.6,172128
1788447647.3,gate-out,1,charon,-46,59.6,1,60.8,1,1,66.5,172288
1788447647.3,zone-reception,1,charon,-34,39.1,1,-1.0,0,1,71.1,172088
1788447647.3,zone-warehouse,1,charon,-14,98.4,1,-1.0,0,1,72.3,172080
1788447647.3,zone-workshop,1,charon,-55,84.7,1,-1.0,0,1,79.6,172500
1788447647.3,zone-server,1,charon,-52,29.9,1,-1.0,0,1,74.4,172192
1788447649.3,gate-in,1,charon,-35,33.5,1,57.1,1,1,70.6,172128
1788447649.3,gate-out,1,charon,-46,58.5,1,16.7,1,1,66.5,172288
1788447649.3,zone-reception,1,charon,-35,68.4,1,-1.0,0,1,71.1,172088
1788447649.3,zone-warehouse,1,charon,-15,98.9,1,-1.0,0,1,72.3,172080
1788447649.3,zone-workshop,1,charon,-55,82.2,1,-1.0,0,1,79.6,172500
1788447649.3,zone-server,1,charon,-52,26.1,1,-1.0,0,1,74.4,172192
1788447650.8,gate-in,1,charon,-36,32.2,1,56.9,1,1,69.6,172128
1788447650.8,gate-out,1,charon,-46,59.0,1,16.7,1,1,66.5,172288
1788447650.8,zone-reception,1,charon,-34,37.0,1,-1.0,0,1,71.1,172088
1788447650.8,zone-warehouse,1,charon,-15,98.0,1,-1.0,0,1,72.3,172080
1788447650.8,zone-workshop,1,charon,-54,82.5,1,-1.0,0,1,79.6,172500
1788447650.8,zone-server,1,charon,-54,21.3,1,-1.0,0,1,74.4,172192
1788447653.4,gate-in,1,charon,-35,32.2,1,21.3,1,1,70.6,172128
1788447653.4,gate-out,1,charon,-46,51.2,1,16.7,1,1,66.5,172288
1788447653.4,zone-reception,1,charon,-34,76.8,1,-1.0,0,1,71.1,172088
1788447653.4,zone-warehouse,1,charon,-14,55.5,1,-1.0,0,1,72.3,172080
1788447653.4,zone-workshop,1,charon,-55,83.4,1,-1.0,0,1,79.6,172500
1788447653.4,zone-server,1,charon,-55,22.9,1,-1.0,0,1,74.4,172192
1788447655.1,gate-in,1,charon,-36,32.2,1,50.2,1,1,69.6,172128
1788447655.1,gate-out,1,charon,-46,59.6,1,16.7,1,1,66.5,172288
1788447655.1,zone-reception,1,charon,-33,36.6,1,-1.0,0,1,71.1,172088
1788447655.1,zone-warehouse,1,charon,-14,98.1,1,-1.0,0,1,72.3,172080
1788447655.1,zone-workshop,1,charon,-55,83.0,1,-1.0,0,1,79.6,172500
1788447655.1,zone-server,1,charon,-53,9.4,1,-1.0,0,1,74.4,172192
1788447657.2,gate-in,1,charon,-35,30.9,1,50.5,1,1,70.6,172128
1788447657.2,gate-out,1,charon,-46,64.9,1,16.7,1,1,66.5,172288
1788447657.2,zone-reception,1,charon,-34,39.1,1,-1.0,0,1,71.1,172088
1788447657.2,zone-warehouse,1,charon,-13,56.9,1,-1.0,0,1,72.3,172080
1788447657.2,zone-workshop,1,charon,-55,82.1,1,-1.0,0,1,79.6,172500
1788447657.2,zone-server,1,charon,-54,34.3,1,-1.0,0,1,74.4,172192
1788447659.3,gate-in,1,charon,-36,32.2,1,50.0,1,1,70.6,172128
1788447659.3,gate-out,1,charon,-46,64.8,1,16.7,1,1,66.5,172288
1788447659.3,zone-reception,1,charon,-33,36.5,1,-1.0,0,1,71.1,172088
1788447659.3,zone-warehouse,1,charon,-14,55.6,1,-1.0,0,1,72.3,172080
1788447659.3,zone-workshop,1,charon,-55,83.0,1,-1.0,0,1,79.6,172500
1788447659.3,zone-server,1,charon,-54,21.6,1,-1.0,0,1,74.4,172192
1788447662.2,gate-in,1,charon,-36,32.2,1,17.4,1,1,70.6,172128
1788447662.2,gate-out,1,charon,-46,64.3,1,16.7,1,1,66.5,172288
1788447662.2,zone-reception,1,charon,-35,37.0,1,-1.0,0,1,71.1,172088
1788447662.2,zone-warehouse,1,charon,-15,66.7,1,-1.0,0,1,72.3,172080
1788447662.2,zone-workshop,1,charon,-54,83.8,1,-1.0,0,1,79.6,172500
1788447662.2,zone-server,1,charon,-51,36.9,1,-1.0,0,1,74.4,172192
1788447664.5,gate-in,1,charon,-36,32.2,1,57.0,1,1,70.6,172128
1788447664.5,gate-out,1,charon,-46,65.5,1,16.7,1,1,66.5,172288
1788447664.5,zone-reception,1,charon,-34,37.0,1,-1.0,0,1,71.1,172088
1788447664.5,zone-warehouse,1,charon,-13,57.4,1,-1.0,0,1,72.3,172080
1788447664.5,zone-workshop,1,charon,-58,84.2,1,-1.0,0,1,79.6,172500
1788447664.5,zone-server,1,charon,-55,34.4,1,-1.0,0,1,74.4,172192
1788447666.9,gate-in,1,charon,-35,32.2,1,54.5,1,1,69.6,172128
1788447666.9,gate-out,1,charon,-45,65.0,1,16.7,1,1,66.5,172288
1788447666.9,zone-reception,1,charon,-33,49.1,1,-1.0,0,1,71.1,172088
1788447666.9,zone-warehouse,1,charon,-14,56.9,1,-1.0,0,1,72.3,172080
1788447666.9,zone-workshop,1,charon,-58,82.2,1,-1.0,0,1,79.6,172500
1788447666.9,zone-server,1,charon,-55,36.9,1,-1.0,0,1,74.4,172192
1788447669.1,gate-in,1,charon,-34,32.2,1,51.4,1,1,70.6,172128
1788447669.1,gate-out,1,charon,-45,65.3,1,16.7,1,1,66.5,172288
1788447669.1,zone-reception,1,charon,-34,36.5,1,-1.0,0,1,71.1,172088
1788447669.1,zone-warehouse,1,charon,-14,66.8,1,-1.0,0,1,72.3,172080
1788447669.1,zone-workshop,1,charon,-58,82.6,1,-1.0,0,1,79.6,172500
1788447669.1,zone-server,1,charon,-55,36.9,1,-1.0,0,1,74.4,172192
1788447671.1,gate-in,1,charon,-36,32.2,1,50.5,1,1,70.6,172128
1788447671.1,gate-out,1,charon,-46,14.5,1,16.7,1,1,67.5,172288
1788447671.1,zone-reception,1,charon,-33,79.2,1,-1.0,0,1,71.1,172088
1788447671.1,zone-warehouse,1,charon,-14,57.0,1,-1.0,0,1,72.3,172080
1788447671.1,zone-workshop,0,,,,,,,,,
1788447671.1,zone-server,1,charon,-54,36.4,1,-1.0,0,1,74.4,172192
1788447674.7,gate-in,1,charon,-35,32.2,1,50.5,1,1,70.6,172128
1788447674.7,gate-out,1,charon,-45,67.9,1,16.7,1,1,66.5,172288
1788447674.7,zone-reception,1,charon,-34,44.0,1,-1.0,0,1,71.1,172088
1788447674.7,zone-warehouse,1,charon,-14,66.2,1,-1.0,0,1,72.3,172080
1788447674.7,zone-workshop,1,charon,-58,83.4,1,-1.0,0,1,79.6,172496
1788447674.7,zone-server,1,charon,-53,29.9,1,-1.0,0,1,74.4,172192
1788447677.6,gate-in,1,charon,-36,33.0,1,57.0,1,1,70.6,172128
1788447677.6,gate-out,1,charon,-46,68.2,1,16.7,1,1,66.5,172288
1788447677.6,zone-reception,1,charon,-34,50.7,1,-1.0,0,1,71.1,172088
1788447677.6,zone-warehouse,1,charon,-14,57.3,1,-1.0,0,1,72.3,172080
1788447677.6,zone-workshop,0,,,,,,,,,
1788447677.6,zone-server,1,charon,-53,16.8,1,-1.0,0,1,74.4,172192
1788447681.2,gate-in,1,charon,-34,32.2,1,57.0,1,1,70.6,172128
1788447681.2,gate-out,1,charon,-47,71.6,1,16.7,1,1,66.5,172288
1788447681.2,zone-reception,1,charon,-33,49.9,1,-1.0,0,1,71.1,172088
1788447681.2,zone-warehouse,1,charon,-15,87.0,1,-1.0,0,1,73.3,172080
1788447681.2,zone-workshop,1,charon,-60,83.4,1,-1.0,0,1,79.6,172488
1788447681.2,zone-server,1,charon,-55,16.5,1,-1.0,0,1,74.4,172192
1788447683.0,gate-in,1,charon,-34,32.2,1,34.6,1,1,70.6,172128
1788447683.0,gate-out,1,charon,-45,76.9,1,16.7,1,1,66.5,172288
1788447683.0,zone-reception,1,charon,-34,58.0,1,-1.0,0,1,71.1,172088
1788447683.0,zone-warehouse,1,charon,-15,56.7,1,-1.0,0,1,73.3,172080
1788447683.0,zone-workshop,1,charon,-60,82.6,1,-1.0,0,1,79.6,172280
1788447683.0,zone-server,1,charon,-53,34.4,1,-1.0,0,1,73.4,172192
1788447685.6,gate-in,1,charon,-35,32.2,1,24.6,1,1,70.6,172128
1788447685.6,gate-out,1,charon,-46,87.1,1,16.7,1,1,66.5,172288
1788447685.6,zone-reception,1,charon,-34,69.2,1,-1.0,0,1,71.1,172088
1788447685.6,zone-warehouse,1,charon,-13,57.0,1,-1.0,0,1,73.3,172080
1788447685.6,zone-workshop,1,charon,-63,83.0,1,-1.0,0,1,79.6,172500
1788447685.6,zone-server,1,charon,-53,34.4,1,-1.0,0,1,74.4,172192
1788447688.0,gate-in,1,charon,-35,32.2,1,50.5,1,1,70.6,172128
1788447688.0,gate-out,1,charon,-46,69.0,1,16.7,1,1,66.5,172076
1788447688.0,zone-reception,1,charon,-35,37.0,1,-1.0,0,1,71.1,172088
1788447688.0,zone-warehouse,1,charon,-13,58.9,1,-1.0,0,1,73.3,172080
1788447688.0,zone-workshop,1,charon,-60,83.4,1,-1.0,0,1,79.6,172500
1788447688.0,zone-server,1,charon,-55,36.9,1,-1.0,0,1,74.4,172192
1788447690.0,gate-in,1,charon,-35,32.2,1,50.5,1,1,70.6,172128
1788447690.0,gate-out,1,charon,-45,87.9,1,16.7,1,1,67.5,172288
1788447690.0,zone-reception,1,charon,-34,52.7,1,-1.0,0,1,71.1,172088
1788447690.0,zone-warehouse,1,charon,-14,99.3,1,-1.0,0,1,73.3,171860
1788447690.0,zone-workshop,1,charon,-57,83.4,1,-1.0,0,1,79.6,172500
1788447690.0,zone-server,1,charon,-57,4.2,1,-1.0,0,1,73.4,172192
1788447692.8,gate-in,1,charon,-36,30.9,1,18.1,1,1,69.6,172128
1788447692.8,gate-out,1,charon,-45,87.9,1,20.9,1,1,67.5,172288
1788447692.8,zone-reception,1,charon,-34,21.3,1,-1.0,0,1,71.1,172088
1788447692.8,zone-warehouse,1,charon,-13,67.0,1,-1.0,0,1,73.3,172080
1788447692.8,zone-workshop,1,charon,-58,83.4,1,-1.0,0,1,79.6,172500
1788447692.8,zone-server,1,charon,-55,2.9,1,-1.0,0,1,73.4,172192
1788447695.5,gate-in,1,charon,-34,36.2,1,64.4,1,1,70.6,172128
1788447695.5,gate-out,1,charon,-46,88.0,1,16.7,1,1,67.5,172288
1788447695.5,zone-reception,1,charon,-34,37.0,1,-1.0,0,1,71.1,172088
1788447695.5,zone-warehouse,1,charon,-15,65.3,1,-1.0,0,1,73.3,172080
1788447695.5,zone-workshop,1,charon,-55,84.7,1,-1.0,0,1,79.6,172500
1788447695.5,zone-server,1,charon,-55,16.8,1,-1.0,0,1,73.4,172192
1788447697.9,gate-in,1,charon,-35,36.2,1,21.6,1,1,70.6,172128
1788447697.9,gate-out,1,charon,-46,88.0,1,16.7,1,1,67.5,172288
1788447697.9,zone-reception,1,charon,-34,66.2,1,-1.0,0,1,71.1,172088
1788447697.9,zone-warehouse,1,charon,-14,98.5,1,-1.0,0,1,73.3,172080
1788447697.9,zone-workshop,1,charon,-57,82.6,1,-1.0,0,1,79.6,172500
1788447697.9,zone-server,1,charon,-54,17.4,1,-1.0,0,1,73.4,172192
1788447699.4,gate-in,1,charon,-35,33.5,1,50.5,1,1,69.6,172128
1788447699.4,gate-out,1,charon,-45,65.1,1,16.7,1,1,67.5,172288
1788447699.4,zone-reception,1,charon,-34,16.7,1,-1.0,0,1,71.1,172088
1788447699.4,zone-warehouse,1,charon,-13,57.2,1,-1.0,0,1,73.3,172080
1788447699.4,zone-workshop,1,charon,-56,82.2,1,-1.0,0,1,79.6,172500
1788447699.4,zone-server,1,charon,-53,34.4,1,-1.0,0,1,73.4,172192
1788447702.2,gate-in,1,charon,-35,32.2,1,51.4,1,1,70.6,172128
1788447702.2,gate-out,1,charon,-46,18.8,1,16.7,1,1,67.5,172288
1788447702.2,zone-reception,1,charon,-34,62.8,1,-1.0,0,1,71.1,171656
1788447702.2,zone-warehouse,1,charon,-13,89.4,1,-1.0,0,1,73.3,172080
1788447702.2,zone-workshop,1,charon,-58,83.8,1,-1.0,0,1,79.6,172500
1788447702.2,zone-server,1,charon,-54,36.9,1,-1.0,0,1,73.4,172192
1788447703.8,gate-in,1,charon,-35,36.2,1,57.0,1,1,70.6,172128
1788447703.8,gate-out,1,charon,-46,62.9,1,16.7,1,1,67.5,172288
1788447703.8,zone-reception,1,charon,-34,62.6,1,-1.0,0,1,71.1,172088
1788447703.8,zone-warehouse,1,charon,-15,98.6,1,-1.0,0,1,73.3,172080
1788447703.8,zone-workshop,1,charon,-59,83.4,1,-1.0,0,1,79.6,172500
1788447703.8,zone-server,1,charon,-53,25.6,1,-1.0,0,1,73.4,172192
1788447705.8,gate-in,1,charon,-35,30.9,1,50.5,1,1,70.6,172128
1788447705.8,gate-out,1,charon,-46,63.1,1,16.7,1,1,66.5,172288
1788447705.8,zone-reception,1,charon,-34,76.4,1,-1.0,0,1,71.1,172088
1788447705.8,zone-warehouse,1,charon,-15,65.4,1,-1.0,0,1,73.3,172080
1788447705.8,zone-workshop,1,charon,-58,82.5,1,-1.0,0,1,79.6,172280
1788447705.8,zone-server,1,charon,-54,26.4,1,-1.0,0,1,73.4,172192
1788447707.2,gate-in,1,charon,-35,32.2,1,38.2,1,1,70.6,172128
1788447707.2,gate-out,1,charon,-45,63.1,1,16.7,1,1,67.5,172288
1788447707.2,zone-reception,1,charon,-34,56.7,1,-1.0,0,1,71.1,172088
1788447707.2,zone-warehouse,1,charon,-15,64.6,1,-1.0,0,1,73.3,172080
1788447707.2,zone-workshop,1,charon,-61,83.4,1,-1.0,0,1,79.6,172500
1788447707.2,zone-server,1,charon,-55,16.5,1,-1.0,0,1,73.4,172192
